iter	Passed	Remaining
1497	550790	3126047
1498	551201	3125926
1499	551639	3125957
1500	552020	3125661
1501	552403	3125382
1502	552828	3125337
1503	553118	3124532
1504	553431	3123856
1505	554075	3125047
1506	554493	3124959
1507	555011	3125434
1508	555531	3125924
1509	555926	3125707
1510	556420	3126045
1511	556702	3125193
1512	557011	3124494
1513	557343	3123922
1514	557713	3123562
1515	558074	3123157
1516	558408	3122594
1517	558835	3122559
1518	559149	3121889
1519	559446	3121122
1520	559918	3121333
1521	560222	3120611
1522	560646	3120549
1523	561249	3121491
1524	561648	3121294
1525	562246	3122202
1526	562707	3122344
1527	563041	3121782
1528	563473	3121768
1529	563849	3121440
1530	564189	3120913
1531	564581	3120677
1532	564936	3120232
1533	565257	3119601
1534	565665	3119453
1535	566121	3119563
1536	567414	3124286
1537	567738	3123668
1538	568393	3124872
1539	570404	3133521
1540	571122	3135058
1541	572000	3137468
1542	572976	3140415
1543	573856	3142829
1544	575952	3151897
1545	576368	3151757
1546	576900	3152258
1547	577652	3153950
1548	578296	3155058
1549	578766	3155210
1550	579500	3156801
1551	580102	3157670
1552	580419	3156990
1553	580698	3156099
1554	581666	3158955
1555	582101	3158911
1556	583347	3163266
1557	583831	3163482
1558	584414	3164234
1559	584943	3164696
1560	585889	3167407
1561	586293	3167183
1562	586863	3167859
1563	587381	3168252
1564	588580	3172318
1565	588896	3171617
1566	589286	3171315
1567	591051	3178411
1568	592705	3184895
1569	597571	3208616
1570	598011	3208556
1571	598600	3209292
1572	598951	3208749
1573	600281	3213450
1574	600626	3212873
1575	600918	3212015
1576	601229	3211258
1577	601626	3210962
1578	601950	3210278
1579	602341	3209948
1580	602722	3209562
1581	602987	3208565
1582	603344	3208053
1583	603725	3207672
1584	604081	3207160
1585	604370	3206290
1586	604704	3205657
1587	605039	3205033
1588	605333	3204189
1589	605682	3203640
1590	606251	3204251
1591	606545	3203412
1592	606927	3203037
1593	607252	3202363
1594	607512	3201341
1595	607790	3200419
1596	608200	3200192
1597	608608	3199957
1598	609087	3200091
1599	609641	3200617
1600	610161	3200964
1601	610706	3201445
1602	611141	3201343
1603	611496	3200824
1604	611805	3200065
1605	612149	3199491
1606	612456	3198722
1607	612821	3198255
1608	613189	3197810
1609	613538	3197261
1610	613812	3196322
1611	614120	3195558
1612	614533	3195345
1613	614817	3194459
1614	615166	3193914
1615	615500	3193291
1616	615858	3192788
1617	616194	3192174
1618	616571	3191773
1619	616924	3191253
1620	617315	3190921
1621	617652	3190314
1622	618065	3190100
1623	618359	3189271
1624	618740	3188894
1625	619143	3188629
1626	619462	3187929
1627	619782	3187235
1628	620124	3186655
1629	620556	3186536
1630	620888	3185905
1631	621132	3184826
1632	621539	3184578
1633	621808	3183628
1634	622127	3182935
1635	622386	3181930
1636	622746	3181447
1637	623114	3181005
1638	623463	3180464
1639	623854	3180136
1640	624191	3179536
1641	624523	3178908
1642	624845	3178229
1643	625314	3178299
1644	625626	3177572
1645	625877	3176538
1646	626220	3175969
1647	626656	3175871
1648	626992	3175266
1649	627414	3175095
1650	627763	3174560
1651	628132	3174124
1652	628725	3174817
1653	629051	3174164
1654	629348	3173360
1655	629641	3172541
1656	630055	3172333
1657	630379	3171668
1658	631153	3173266
1659	631445	3172445
1660	631782	3171847
1661	632078	3171039
1662	632524	3170992
1663	632862	3170397
1664	633147	3169538
1665	633519	3169119
1666	633866	3168571
1667	634156	3167742
1668	634498	3167171
1669	634876	3166776
1670	635227	3166255
1671	635739	3166530
1672	636280	3166951
1673	636730	3166914
1674	637265	3167302
1675	637681	3167098
1676	637923	3166032
1677	638212	3165198
1678	638619	3164950
1679	638950	3164324
1680	639277	3163683
1681	639735	3163686
1682	640016	3162813
1683	640379	3162348
1684	640638	3161368
1685	641111	3161446
1686	641409	3160661
1687	641717	3159928
1688	642197	3160036
1689	642477	3159165
1690	642759	3158301
1691	643099	3157723
1692	643521	3157551
1693	643782	3156588
1694	644097	3155888
1695	644513	3155682
1696	644855	3155117
1697	645170	3154420
1698	645429	3153446
1699	645821	3153127
1700	646149	3152493
1701	646455	3151753
1702	646778	3151099
1703	647164	3150749
1704	647423	3149782
1705	647796	3149367
1706	648169	3148958
1707	648538	3148523
1708	648827	3147703
1709	649348	3148013
1710	649802	3147991
1711	650253	3147954
1712	650850	3148629
1713	651341	3148782
1714	651753	3148558
1715	652099	3148015
1716	652459	3147537
1717	652793	3146935
1718	653245	3146903
1719	653614	3146468
1720	654088	3146542
1721	654411	3145889
1722	654825	3145672
1723	655120	3144881
1724	655557	3144777
1725	655837	3143915
1726	656231	3143604
1727	656676	3143535
1728	656937	3142584
1729	657308	3142162
1730	657558	3141163
1731	657932	3140753
1732	658220	3139937
1733	658526	3139206
1734	659076	3139633
1735	659538	3139648
1736	660034	3139817
1737	660621	3140422
1738	661129	3140649
1739	661876	3142010
1740	662514	3142853
1741	663570	3145676
1742	664087	3145939
1743	664641	3146376
1744	665024	3146004
1745	665512	3146127
1746	665992	3146213
1747	666403	3145973
1748	667022	3146713
1749	667452	3146559
1750	667840	3146209
1751	668440	3146857
1752	668885	3146777
1753	669342	3146750
1754	669730	3146395
1755	670035	3145656
1756	670294	3144701
1757	670550	3143730
1758	670925	3143317
1759	671271	3142770
1760	671613	3142206
1761	671987	3141789
1762	672280	3140993
1763	672644	3140532
1764	673036	3140201
1765	673427	3139865
1766	673846	3139658
1767	674411	3140132
1768	675790	3144393
1769	676263	3144433
1770	676958	3145508
1771	677607	3146360
1772	678069	3146351
1773	678713	3147181
1774	679275	3147630
1775	679826	3148023
1776	680307	3148094
1777	680816	3148296
1778	681383	3148764
1779	681846	3148751
1780	682431	3149302
1781	682966	3149615
1782	683429	3149602
1783	684040	3150266
1784	684580	3150602
1785	685103	3150863
1786	685589	3150947
1787	686117	3151228
1788	686529	3150974
1789	686933	3150683
1790	687559	3151411
1791	688084	3151672
1792	688864	3153099
1793	689431	3153552
1794	690176	3154817
1795	690616	3154686
1796	691114	3154819
1797	691660	3155170
1798	692095	3155017
1799	692731	3155779
1800	693149	3155541
1801	693600	3155459
1802	694157	3155854
1803	694540	3155464
1804	695194	3156297
1805	695607	3156042
1806	696061	3155967
1807	696652	3156514
1808	697153	3156653
1809	697752	3157234
1810	698269	3157442
1811	698796	3157696
1812	699313	3157905
1813	699785	3157906
1814	700325	3158219
1815	700713	3157840
1816	701259	3158174
1817	701758	3158300
1818	702130	3157848
1819	702758	3158552
1820	703264	3158702
1821	704070	3160203
1822	704603	3160472
1823	705273	3161356
1824	705773	3161477
1825	706197	3161260
1826	706575	3160832
1827	707108	3161097
1828	707636	3161343
1829	708239	3161922
1830	708723	3161966
1831	709406	3162899
1832	709753	3162333
1833	710117	3161843
1834	710434	3161143
1835	710853	3160898
1836	711243	3160524
1837	711552	3159787
1838	711929	3159356
1839	712309	3158939
1840	712617	3158201
1841	713019	3157878
1842	713431	3157603
1843	713906	3157606
1844	714533	3158277
1845	714876	3157693
1846	715320	3157555
1847	715767	3157432
1848	716279	3157597
1849	716784	3157727
1850	717168	3157322
1851	717454	3156490
1852	717996	3156782
1853	718389	3156416
1854	718739	3155867
1855	719189	3155751
1856	719491	3154993
1857	719765	3154108
1858	720222	3154026
1859	720546	3153357
1860	720856	3152635
1861	721213	3152113
1862	721652	3151952
1863	721986	3151333
1864	722358	3150877
1865	723062	3151870
1866	723672	3152452
1867	724113	3152297
1868	724551	3152127
1869	724968	3151870
1870	725412	3151725
1871	725754	3151140
1872	726099	3150565
1873	726490	3150191
1874	726820	3149557
1875	727119	3148782
1876	727523	3148466
1877	727969	3148334
1878	728321	3147791
1879	728808	3147832
1880	729235	3147614
1881	729616	3147198
1882	730097	3147212
1883	730436	3146613
1884	730728	3145815
1885	731136	3145516
1886	731567	3145314
1887	731876	3144587
1888	732285	3144291
1889	732784	3144383
1890	733417	3145047
1891	733896	3145050
1892	734276	3144626
1893	734766	3144674
1894	735276	3144810
1895	735542	3143902
1896	735913	3143438
1897	736285	3142986
1898	736656	3142526
1899	736953	3141750
1900	737443	3141794
1901	737802	3141284
1902	738147	3140715
1903	738581	3140524
1904	739011	3140313
1905	739560	3140609
1906	739896	3140000
1907	740250	3139469
1908	740509	3138535
1909	740908	3138194
1910	741277	3137725
1911	741612	3137112
1912	742068	3137013
1913	742424	3136490
1914	742804	3136071
1915	743166	3135573
1916	743533	3135098
1917	743908	3134653
1918	744381	3134626
1919	744831	3134499
1920	745536	3135445
1921	746009	3135412
1922	746482	3135382
1923	747068	3135821
1924	747509	3135657
1925	747771	3134740
1926	748202	3134530
1927	748552	3133982
1928	748876	3133326
1929	749318	3133161
1930	749602	3132338
1931	749908	3131605
1932	750224	3130916
1933	750669	3130765
1934	750983	3130066
1935	751308	3129418
1936	751714	3129104
1937	752048	3128490
1938	752323	3127630
1939	752789	3127566
1940	753072	3126744
1941	753390	3126066
1942	753651	3125152
1943	754309	3125882
1944	754785	3125859
1945	755376	3126312
1946	755916	3126552
1947	756284	3126081
1948	756725	3125910
1949	757113	3125518
1950	757570	3125414
1951	758019	3125278
1952	758379	3124774
1953	758692	3124075
1954	759122	3123856
1955	759447	3123209
1956	759851	3122884
1957	760251	3122545
1958	760589	3121949
1959	760958	3121481
1960	761308	3120935
1961	761680	3120481
1962	761981	3119736
1963	762375	3119372
1964	762774	3119030
1965	763147	3118577
1966	763431	3117765
1967	764043	3118292
1968	764544	3118362
1969	764997	3118237
1970	765471	3118199
1971	765852	3117780
1972	766155	3117044
1973	766537	3116629
1974	766883	3116069
1975	767218	3115465
1976	767655	3115275
1977	767966	3114573
1978	768289	3113923
1979	768659	3113460
1980	769011	3112924
1981	769332	3112265
1982	769707	3111822
1983	770138	3111608
1984	770432	3110841
1985	770728	3110079
1986	771181	3109953
1987	771513	3109338
1988	771833	3108675
1989	772129	3107919
1990	772542	3107631
1991	772827	3106829
1992	773161	3106224
1993	773593	3106012
1994	773930	3105418
1995	774300	3104959
1996	774966	3105685
1997	775333	3105215
1998	775839	3105300
1999	776472	3105891
2000	776991	3106024
2001	777636	3106662
2002	778011	3106221
2003	778315	3105494
2004	778678	3105006
2005	779125	3104851
2006	779432	3104139
2007	779891	3104032
2008	780266	3103589
2009	780613	3103034
2010	781115	3103097
2011	781495	3102676
2012	781820	3102037
2013	782431	3102532
2014	782722	3101755
2015	783038	3101082
2016	783498	3100975
2017	783877	3100550
2018	784210	3099944
2019	784569	3099439
2020	784879	3098738
2021	785251	3098288
2022	785579	3097662
2023	786042	3097567
2024	786299	3096662
2025	786735	3096462
2026	787278	3096678
2027	787919	3097286
2028	788487	3097600
2029	788950	3097506
2030	789256	3096793
2031	789736	3096761
2032	790091	3096242
2033	790404	3095556
2034	790873	3095481
2035	791215	3094911
2036	791549	3094309
2037	791886	3093720
2038	792298	3093422
2039	792611	3092737
2040	792936	3092103
2041	793334	3091752
2042	793738	3091422
2043	794083	3090863
2044	794473	3090482
2045	794838	3090001
2046	795105	3089143
2047	795623	3089256
2048	796179	3089517
2049	796720	3089722
2050	797138	3089446
2051	797587	3089292
2052	798038	3089144
2053	798330	3088381
2054	798636	3087671
2055	799013	3087239
2056	799451	3087040
2057	799751	3086309
2058	800087	3085717
2059	800434	3085171
2060	800751	3084505
2061	801084	3083905
2062	801547	3083799
2063	801883	3083212
2064	802222	3082632
2065	802545	3081990
2066	803178	3082542
2067	803626	3082382
2068	804235	3082837
2069	804782	3083054
2070	805113	3082446
2071	805573	3082328
2072	805886	3081652
2073	806152	3080791
2074	806588	3080583
2075	806953	3080107
2076	807284	3079496
2077	807563	3078688
2078	807915	3078163
2079	808205	3077396
2080	808476	3076563
2081	808807	3075956
2082	809229	3075692
2083	809528	3074964
2084	809871	3074402
2085	810310	3074208
2086	810670	3073712
2087	810962	3072957
2088	811473	3073034
2089	811832	3072535
2090	812324	3072537
2091	813116	3073673
2092	814007	3075184
2093	815175	3077734
2094	816008	3079019
2095	816547	3079195
2096	817093	3079394
2097	818118	3081397
2098	818538	3081119
2099	819354	3082333
2100	819932	3082649
2101	820721	3083758
2102	821242	3083857
2103	821972	3084739
2104	822643	3085401
2105	823234	3085761
2106	823801	3086031
2107	824285	3085987
2108	824799	3086056
2109	825409	3086485
2110	826017	3086902
2111	826532	3086975
2112	827086	3087188
2113	827789	3087960
2114	828432	3088505
2115	828968	3088650
2116	829578	3089073
2117	830103	3089174
2118	830562	3089033
2119	831104	3089201
2120	831748	3089742
2121	832170	3089462
2122	833065	3090935
2123	833773	3091715
2124	834410	3092227
2125	834853	3092020
2126	835534	3092696
2127	836004	3092588
2128	836916	3094115
2129	837760	3095388
2130	838525	3096365
2131	839006	3096294
2132	839665	3096883
2133	840151	3096827
2134	841697	3100679
2135	842312	3101099
2136	843217	3102581
2137	843623	3102230
2138	844278	3102793
2139	844967	3103478
2140	845510	3103626
2141	846066	3103823
2142	846862	3104897
2143	847520	3105465
2144	848391	3106813
2145	849182	3107866
2146	850095	3109361
2147	850524	3109086
2148	850875	3108525
2149	851413	3108647
2150	852534	3110897
2151	853601	3112947
2152	854318	3113719
2153	854840	3113779
2154	855592	3114674
2155	856210	3115079
2156	856615	3114711
2157	856990	3114234
2158	857625	3114701
2159	858287	3115266
2160	858690	3114889
2161	859497	3115976
2162	860058	3116170
2163	860526	3116027
2164	860918	3115611
2165	861307	3115181
2166	861745	3114928
2167	862054	3114210
2168	862384	3113569
2169	862718	3112944
2170	863176	3112763
2171	863449	3111916
2172	863709	3111024
2173	864097	3110593
2174	864475	3110124
2175	864814	3109515
2176	865297	3109426
2177	865599	3108686
2178	865970	3108194
2179	866391	3107882
2180	866674	3107073
2181	866976	3106336
2182	867232	3105429
2183	867698	3105278
2184	868008	3104570
2185	868369	3104045
2186	868770	3103659
2187	869020	3102736
2188	869354	3102113
2189	869814	3101941
2190	870165	3101378
2191	870502	3100769
2192	871376	3102069
2193	872183	3103127
2194	872950	3104045
2195	873504	3104202
2196	874436	3105703
2197	875023	3105975
2198	875954	3107465
2199	876420	3107307
2200	876932	3107312
2201	877524	3107600
2202	879081	3111301
2203	880221	3113522
2204	880852	3113943
2205	881341	3113859
2206	881735	3113439
2207	882075	3112830
2208	882461	3112386
2209	882977	3112394
2210	883289	3111688
2211	883738	3111461
2212	884358	3111838
2213	884774	3111497
2214	885197	3111179
2215	885721	3111215
2216	886124	3110828
2217	886702	3111054
2218	886998	3110292
2219	887297	3109538
2220	887703	3109162
2221	888102	3108759
2222	888433	3108119
2223	888727	3107348
2224	889099	3106852
2225	889400	3106110
2226	889696	3105348
2227	890164	3105188
2228	890581	3104847
2229	890939	3104303
2230	891345	3103926
2231	891677	3103291
2232	892027	3102721
2233	892442	3102375
2234	892894	3102160
2235	893268	3101669
2236	894003	3102436
2237	894749	3103236
2238	895486	3104006
2239	895890	3103620
2240	896394	3103579
2241	897019	3103961
2242	897486	3103790
2243	898149	3104299
2244	898617	3104132
2245	899281	3104641
2246	899739	3104440
2247	900138	3104035
2248	900560	3103711
2249	900888	3103059
2250	901282	3102638
2251	902091	3103644
2252	902685	3103907
2253	903444	3104738
2254	903824	3104266
2255	904167	3103667
2256	904866	3104290
2257	905347	3104162
2258	905894	3104261
2259	906188	3103493
2260	906702	3103481
2261	907356	3103946
2262	907791	3103659
2263	908485	3104259
2264	908837	3103689
2265	909219	3103224
2266	909687	3103050
2267	910222	3103102
2268	910545	3102435
2269	910988	3102177
2270	911342	3101614
2271	911639	3100856
2272	912090	3100624
2273	912462	3100124
2274	912793	3099485
2275	913166	3098989
2276	913832	3099484
2277	914251	3099143
2278	914919	3099646
2279	915399	3099509
2280	916482	3101415
2281	917245	3102235
2282	917914	3102736
2283	918433	3102727
2284	918960	3102749
2285	919266	3102022
2286	919601	3101391
2287	920127	3101408
2288	920481	3100845
2289	920769	3100056
2290	921224	3099832
2291	921586	3099297
2292	921930	3098698
2293	922263	3098065
2294	922662	3097652
2295	922981	3096973
2296	923338	3096419
2297	923745	3096034
2298	924159	3095672
2299	924513	3095111
2300	924930	3094758
2301	925568	3095145
2302	925964	3094725
2303	926430	3094535
2304	926948	3094520
2305	927429	3094379
2306	927823	3093951
2307	928289	3093763
2308	928641	3093193
2309	929077	3092903
2310	929501	3092573
2311	929835	3091944
2312	930150	3091253
2313	930561	3090879
2314	930894	3090247
2315	931438	3090317
2316	931731	3089552
2317	932041	3088844
2318	932354	3088147
